event_key,split,event_id,label,source_exists,source_text_len,source_has_url,tree_exists,source_user_id,source_tweet_id_from_tree,id_match_event_vs_tree_source,source_delay_min_raw,source_delay_min_clean,n_nodes,n_edges,n_users,min_delay_raw,max_delay_raw,min_delay_clean,max_delay_clean,duration_min_clean,has_negative_delay,malformed_lines,invalid_delay_values,dropped_self_loops,dropped_duplicate_edges,tree_file,source_text
twitter15__516425769560866817,twitter15,516425769560866817,unverified,True,119,True,True,16001350,516425769560866817,True,0.0,0.00,197,198,197,0.00,124492.77,0.00,124492.77,124492.77,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/516425769560866817.txt,hong kong's pro-democracy protesters use 'hands up don't shoot' symbol of #ferguson via @gettyimages #occupycentral URL
twitter15__516434071631974400,twitter15,516434071631974400,unverified,True,83,True,True,528915816,516434071631974400,True,0.0,0.00,746,748,746,0.00,20073.85,0.00,20073.85,20073.85,False,0,0,1,4,data_raw/Twitter15_16_dataset/twitter15/tree/516434071631974400.txt,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot URL"
twitter15__516435293235183617,twitter15,516435293235183617,unverified,True,86,True,True,53429839,516435293235183617,True,0.0,0.00,367,380,367,0.00,19444.90,0.00,19444.90,19444.90,False,0,0,5,11,data_raw/Twitter15_16_dataset/twitter15/tree/516435293235183617.txt,no connection between hong kong protesters and ferguson “hands up don’t shoot” URL URL
twitter15__516475930097643520,twitter15,516475930097643520,unverified,True,102,True,True,341908197,516475930097643520,True,0.0,0.00,112,111,112,0.00,16733.82,0.00,16733.82,16733.82,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/516475930097643520.txt,"breaking: show of solidarity from #hongkong to #ferguson; hands up, don't shoot hong kong protests URL"
twitter15__516539137646542848,twitter15,516539137646542848,unverified,True,90,True,True,2347049341,516539137646542848,True,0.0,0.00,165,166,165,0.00,340598.75,0.00,340598.75,340598.75,False,0,0,0,9,data_raw/Twitter15_16_dataset/twitter15/tree/516539137646542848.txt,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL URL"
twitter15__516545908813475841,twitter15,516545908813475841,unverified,True,91,True,True,16711026,516545908813475841,True,0.0,0.00,305,308,305,0.00,17499.27,0.00,17499.27,17499.27,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/516545908813475841.txt,"#hongkong’s protesters are using the “hands up, don’t shoot” gesture from #ferguson URL URL"
twitter15__516636338679197697,twitter15,516636338679197697,false,True,100,True,True,1125937411,516636338679197697,True,0.0,0.00,970,1050,970,0.00,836446.87,0.00,836446.87,836446.87,False,0,0,9,132,data_raw/Twitter15_16_dataset/twitter15/tree/516636338679197697.txt,"kfc ban wipes because they offend muslims URL ban islam instead, why are there halal only kfc's? URL"
twitter15__516682897864916992,twitter15,516682897864916992,unverified,True,94,True,True,14861285,516682897864916992,True,0.0,0.00,220,226,220,0.00,2545.08,0.00,2545.08,2545.08,False,0,0,0,16,data_raw/Twitter15_16_dataset/twitter15/tree/516682897864916992.txt,bug in ios 8's 'reset all settings' option also erases icloud drive documents URL by @julipuli
twitter15__516705572373397504,twitter15,516705572373397504,unverified,True,137,False,True,136004952,516705572373397504,True,0.0,0.00,148,152,148,0.00,1094.42,0.00,1094.42,1094.42,False,0,0,1,8,data_raw/Twitter15_16_dataset/twitter15/tree/516705572373397504.txt,fierce fighting reported on the outskirts of baghdad as isis jihadists fight one mile from western city boundary. so much for airstrikes.
twitter15__516727880571572225,twitter15,516727880571572225,unverified,True,90,True,True,2347049341,516727880571572225,True,0.0,0.00,134,134,134,0.00,1429.78,0.00,1429.78,1429.78,False,0,0,1,0,data_raw/Twitter15_16_dataset/twitter15/tree/516727880571572225.txt,"hong kong's protesters are using the ""hands up, don't shoot"" gesture from ferguson URL URL"
twitter15__516729950091493376,twitter15,516729950091493376,true,True,140,False,True,67973271,516729950091493376,True,0.0,0.00,134,135,134,0.00,7080.82,0.00,7080.82,7080.82,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/516729950091493376.txt,"on cnn alton nolen's mother (the oklahoma man who beheaded a coworker) said ""there are two sides to every story!"" he cut a woman's head off!"
twitter15__516804849619705859,twitter15,516804849619705859,false,True,99,True,True,954124423,516804849619705859,True,0.0,0.00,132,148,132,0.00,32914.70,0.00,32914.70,32914.70,False,0,0,0,19,data_raw/Twitter15_16_dataset/twitter15/tree/516804849619705859.txt,coming 2 america soon! .@kfc bans alcohol-based wet wipes so #muslims aren’t offended URL #tcot URL
twitter15__516856061182345216,twitter15,516856061182345216,false,True,140,False,True,21439144,516856061182345216,True,0.0,0.00,140,143,140,0.00,14697.82,0.00,14697.82,14697.82,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/516856061182345216.txt,leicester kfc refusing hand wipes to a customer because they anti islamic. what's next? a separate door for woman? sharia sauce? @kfc arses.
twitter15__516861311725342722,twitter15,516861311725342722,unverified,True,67,True,True,972651,516861311725342722,True,0.0,0.00,103,103,103,0.00,2898.53,0.00,2898.53,2898.53,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/516861311725342722.txt,report: nasty ios 8 bug could erase your icloud drive documents URL
twitter15__516978780171436032,twitter15,516978780171436032,true,True,94,True,True,15669672,516978780171436032,True,0.0,0.00,181,192,181,0.00,65581.58,0.00,65581.58,65581.58,False,0,0,0,14,data_raw/Twitter15_16_dataset/twitter15/tree/516978780171436032.txt,"okla beheading victim colleen hufford, rest in peace #beheading #jihad #jahkeemyisrael URL URL"
twitter15__517003426832453633,twitter15,517003426832453633,true,True,118,True,True,166990746,517003426832453633,True,0.0,0.00,260,263,260,0.00,6418.07,0.00,6418.07,6418.07,False,0,0,0,15,data_raw/Twitter15_16_dataset/twitter15/tree/517003426832453633.txt,"let's please remember the victim in the ok beheading, colleen hufford-> rt ""victim was loving grandma"" URL via @nypost"
twitter15__517034091028676608,twitter15,517034091028676608,unverified,True,94,True,True,7144422,517034091028676608,True,0.0,0.00,153,155,153,0.00,8683.12,0.00,8683.12,8683.12,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/517034091028676608.txt,this little ios 8 bug deletes all your icloud data if you try and reset your settings: URL URL
twitter15__517038566061658114,twitter15,517038566061658114,unverified,True,60,True,True,18927441,517038566061658114,True,0.0,0.00,259,261,259,0.00,15651.05,0.00,15651.05,15651.05,False,0,0,1,10,data_raw/Twitter15_16_dataset/twitter15/tree/517038566061658114.txt,a new ios 8 bug is deleting users' icloud documents. URL URL
twitter15__517051126466625536,twitter15,517051126466625536,true,True,101,True,True,43182702,517051126466625536,True,0.0,0.00,577,606,577,0.00,99081.22,0.00,99081.22,99081.22,False,0,0,0,30,data_raw/Twitter15_16_dataset/twitter15/tree/517051126466625536.txt,"colleen hufford was a white woman, hardly worth a mention from pres. obama (unlike #ferguson) URL URL"
twitter15__517053056211357696,twitter15,517053056211357696,true,True,137,False,True,15791186,517053056211357696,True,0.0,0.00,168,171,168,0.00,1436.52,0.00,1436.52,1436.52,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter15/tree/517053056211357696.txt,cdc has confirmed that the patient in dallas has tested positive for the ebola virus. we'll have more coming up on khou 11 news at 4 p.m.
twitter15__517416417164263424,twitter15,517416417164263424,true,True,72,True,True,1367531,517416417164263424,True,0.0,0.00,152,151,152,0.00,61384.25,0.00,61384.25,61384.25,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/517416417164263424.txt,oklahoma beheading suspect alton nolen ordered held without bond URL URL
twitter15__517487705978966016,twitter15,517487705978966016,true,True,82,True,True,110445334,517487705978966016,True,0.0,0.00,197,202,197,0.00,5718.30,0.00,5718.30,5718.30,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/517487705978966016.txt,"d.a. to seek death in #moore, #oklahoma beheading case. #altonnolen #kellyfile URL"
twitter15__517712193841037312,twitter15,517712193841037312,unverified,True,52,False,True,526951671,517712193841037312,True,0.0,0.00,121,121,121,0.00,842352.72,0.00,842352.72,842352.72,False,0,0,0,9,data_raw/Twitter15_16_dataset/twitter15/tree/517712193841037312.txt,kim jong un broke his ankles because he's too fat...
twitter15__517850508380618752,twitter15,517850508380618752,true,True,124,False,True,110445334,517850508380618752,True,0.0,0.00,142,155,142,0.00,5441.70,0.00,5441.70,5441.70,False,0,0,5,18,data_raw/Twitter15_16_dataset/twitter15/tree/517850508380618752.txt,#oklahoma prosecutor files formal notification that he will seek death penalty for beheading suspect #altonnolen. #kellyfile
twitter15__518192429153783808,twitter15,518192429153783808,false,True,56,True,True,17076385,518192429153783808,True,0.0,0.00,126,128,126,0.00,12938.20,0.00,12938.20,12938.20,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter15/tree/518192429153783808.txt,atheists are mad at @carrieunderwood. i applaud her. URL
twitter15__518620083342835712,twitter15,518620083342835712,false,True,73,True,True,754485,518620083342835712,True,0.0,0.00,160,160,160,0.00,2075.50,0.00,2075.50,2075.50,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/518620083342835712.txt,mass grave found in mexico town where over 40 students went missing - URL
twitter15__518665533089406976,twitter15,518665533089406976,false,True,73,True,True,64643056,518665533089406976,True,0.0,0.00,170,170,170,0.00,11827.72,0.00,11827.72,11827.72,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/518665533089406976.txt,#mexico mass grave discovered after student protesters go missing URL URL
twitter15__518827403452637184,twitter15,518827403452637184,true,True,65,True,True,1652541,518827403452637184,True,0.0,0.00,160,159,160,0.00,392764.52,0.00,392764.52,392764.52,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/518827403452637184.txt,hewlett-packard plans to split into two companies: wsj report URL
twitter15__518830518792892416,twitter15,518830518792892416,false,True,96,True,True,51241574,518830518792892416,True,0.0,0.00,116,115,116,0.00,1914.25,0.00,1914.25,1914.25,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/518830518792892416.txt,mexico security forces hunting 43 missing students after clashes with police find mass grave URL
twitter15__518866406512025602,twitter15,518866406512025602,true,True,58,True,True,428333,518866406512025602,True,0.0,0.00,726,727,726,0.00,390969.10,0.00,390969.10,390969.10,False,0,0,1,11,data_raw/Twitter15_16_dataset/twitter15/tree/518866406512025602.txt,"hewlett-packard to split into two companies, wsj says. URL"
twitter15__518870005677826050,twitter15,518870005677826050,true,True,99,True,True,3108351,518870005677826050,True,0.0,0.00,248,247,248,0.00,4301.67,0.00,4301.67,4301.67,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/518870005677826050.txt,hewlett-packard to split pc and printer business from corporate hardware and services: URL $hpq URL
twitter15__518924377791164420,twitter15,518924377791164420,true,True,99,True,True,972651,518924377791164420,True,0.0,0.00,119,118,119,0.00,7788.62,0.00,7788.62,7788.62,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/518924377791164420.txt,"hewlett-packard to split pc, printer business from corporate hardware, according to reports URL URL"
twitter15__518981379963777025,twitter15,518981379963777025,false,True,118,True,True,28785486,518981379963777025,True,0.0,0.00,137,136,137,0.00,4781.55,0.00,4781.55,4781.55,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/518981379963777025.txt,mass grave found in mexico near area where 43 students vanished after a confrontation with police: URL - @thisisfusion
twitter15__519078654635409410,twitter15,519078654635409410,true,True,50,True,True,3108351,519078654635409410,True,0.0,0.00,117,116,117,0.00,2303.60,0.00,2303.60,2303.60,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/519078654635409410.txt,hewlett-packard announces it will break in two URL
twitter15__519112613800972288,twitter15,519112613800972288,true,True,113,True,True,3108351,519112613800972288,True,0.0,0.00,136,135,136,0.00,6137.22,0.00,6137.22,6137.22,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/519112613800972288.txt,"in announcing split, hewlett-packard also boosted the number of its expected layoffs by 5,000 to 55,000. URL $hpq"
twitter15__519131101798100992,twitter15,519131101798100992,true,True,87,True,True,14885549,519131101798100992,True,0.0,0.00,148,147,148,0.00,685.08,0.00,685.08,685.08,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/519131101798100992.txt,"hp confirms that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL"
twitter15__519178213441167360,twitter15,519178213441167360,true,True,78,True,True,468082397,519178213441167360,True,0.0,0.00,98,98,98,0.00,633.12,0.00,633.12,633.12,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/519178213441167360.txt,are two hewlett-packards better than one? how the new h-ps would look: URL URL
twitter15__519275971758026752,twitter15,519275971758026752,true,True,93,True,True,807095,519275971758026752,True,0.0,0.00,101,100,101,0.00,5975.53,0.00,5975.53,5975.53,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/519275971758026752.txt,hewlett-packard will split into two companies to adapt to a changing technology landscape URL
twitter15__519311120914722816,twitter15,519311120914722816,true,True,101,True,True,229139732,519311120914722816,True,0.0,0.00,227,227,227,0.00,29938.92,0.00,29938.92,29938.92,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/519311120914722816.txt,corporations have sold or spun off $1.6 trillion worth of subsidiaries & biz lines this year. URL URL
twitter15__519348106836860929,twitter15,519348106836860929,true,True,88,True,True,14885549,519348106836860929,True,0.0,0.00,175,174,175,0.00,9606.82,0.00,9606.82,9606.82,False,0,0,0,4,data_raw/Twitter15_16_dataset/twitter15/tree/519348106836860929.txt,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL"
twitter15__519375764165509121,twitter15,519375764165509121,false,True,80,True,True,64643056,519375764165509121,True,0.0,0.00,112,112,112,0.00,5565.42,0.00,5565.42,5565.42,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/519375764165509121.txt,#viral: mexico mass grave discovered after student protesters go missing URL URL
twitter15__519447199164665856,twitter15,519447199164665856,false,True,68,True,True,807095,519447199164665856,True,0.0,0.00,253,253,253,0.00,4580.22,0.00,4580.22,4580.22,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/519447199164665856.txt,"43 missing students, a mass grave and a suspect: mexico’s police URL"
twitter15__519530210795216896,twitter15,519530210795216896,true,True,88,True,True,14885549,519530210795216896,True,0.0,0.00,98,97,98,0.00,4091.37,0.00,4091.37,4091.37,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/519530210795216896.txt,"hp confirmed that it's splitting into two companies. and cutting 5,000 jobs. URL $hp URL"
twitter15__519704006826807296,twitter15,519704006826807296,false,True,75,True,True,16331010,519704006826807296,True,0.0,0.00,348,353,348,0.00,2775.13,0.00,2775.13,2775.13,False,0,0,1,5,data_raw/Twitter15_16_dataset/twitter15/tree/519704006826807296.txt,stephen collins -- cops swarm home after suicide report ... false alarm URL
twitter15__519867098945044480,twitter15,519867098945044480,false,True,71,True,True,13049362,519867098945044480,True,0.0,0.00,2552,2566,2552,0.00,687033.10,0.00,687033.10,687033.10,False,0,0,3,18,data_raw/Twitter15_16_dataset/twitter15/tree/519867098945044480.txt,someone spray painted a penis on a $2.4 million bugatti veyron: URL URL
twitter15__519868410599993344,twitter15,519868410599993344,false,True,102,True,True,7452872,519868410599993344,True,0.0,0.00,348,355,348,-5.22,687007.13,0.00,687007.13,687007.13,True,0,0,4,6,data_raw/Twitter15_16_dataset/twitter15/tree/519868410599993344.txt,thumbs up emoji rt @complexmag someone spray painted a penis on a $2.4 million bugatti veyron: URL URL
